iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__bootstrap,param_classifier__criterion,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1,1636,1.5980040073394775,0.27626690291187184,0.19347867965698243,0.0479032133805516,True,entropy,30,log2,3,2,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5248492392504766,0.5550698514842972,0.5431324134456889,0.5083631849393291,0.5598809099910906,0.5382591198221764,0.01922208791641561,125,0.6938785817163986,0.6877344015352568,0.662469398876944,0.6847340919996303,0.6747890204253784,0.6807210989107216,0.011015661489859756
1,1636,0.7668266296386719,0.12355264605299734,0.08970670700073242,0.010331157199961555,True,gini,,log2,3,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5265226767847304,0.5757510611986492,0.5551509778340983,0.5040735836831381,0.5647821804656427,0.5452560959932518,0.02629091051964733,114,0.6562168389022256,0.6597936184331412,0.6431996274593728,0.6640263570980163,0.6451711557617129,0.6536815195308937,0.008162078344128475
1,1636,0.9018016338348389,0.18428124387117634,0.08352622985839844,0.01508368353015904,True,gini,30,log2,3,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5265226767847304,0.5757510611986492,0.5551509778340983,0.5040735836831381,0.5647821804656427,0.5452560959932518,0.02629091051964733,114,0.6562168389022256,0.6590769406901188,0.6431996274593728,0.6640263570980163,0.645079524390145,0.6535198577079757,0.008078214990525398
1,1636,0.7771090984344482,0.06214291139703013,0.09650721549987792,0.018621224360611508,True,gini,30,sqrt,3,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5118512712562706,0.5654423803380997,0.5633258767024739,0.5051984820750421,0.5476048349945531,0.5386845690732879,0.02547190430123505,123,0.7817120139122717,0.7671012760588101,0.7605203495247884,0.7731966738886377,0.7488537148789651,0.7662768056526946,0.011167012681393517
1,1636,1.313582181930542,0.05648167116016609,0.17665224075317382,0.05064770027676259,True,gini,,log2,3,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5443797530055419,0.5633987262874396,0.5520117464535758,0.5027182274186212,0.5699569144915689,0.5464930735313495,0.023611488535779903,109,0.6704364313486951,0.6577662278365868,0.6441371280217633,0.6574535824808888,0.6458569588075911,0.6551300656991049,0.009523319806124737
1,1636,1.576643466949463,0.11174778076869941,0.11884140968322754,0.011580954858680083,True,gini,30,log2,3,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5443797530055419,0.5633987262874396,0.5520117464535758,0.5027182274186212,0.5699569144915689,0.5464930735313495,0.023611488535779903,109,0.6704364313486951,0.6570920171079113,0.6441371280217633,0.6574535824808888,0.6470511195898622,0.6552340557098242,0.00926922642259885
1,1636,1.964019775390625,0.01709727662893606,0.12610321044921874,0.019149822537120977,True,gini,30,sqrt,3,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.519300342401475,0.5589487996112239,0.5711122655258706,0.5076789815612058,0.5489644079302903,0.5412009594060131,0.023972080521063803,121,0.779290563642112,0.7623593199186797,0.7630276823579449,0.7722374699655985,0.7476971168033031,0.7649224305375276,0.01064729158703032
1,1636,1.9583165168762207,0.04777653059602997,0.12143754959106445,0.011545292106222793,True,gini,,sqrt,3,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.518709081864364,0.5589487996112239,0.5681889783135925,0.5108380243532762,0.5492258880413604,0.5411821544367633,0.022519010139608234,122,0.7786961056438276,0.7645898846035966,0.7630905525852509,0.7746636030449686,0.7492461504275499,0.7660572592610386,0.010270126662430186
1,1636,1.5583099842071533,0.18659800750114958,0.12490181922912598,0.020737118739691387,False,entropy,30,log2,3,2,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5301062619757597,0.577608830278513,0.5550197147065097,0.5080876491127124,0.5569568961761243,0.5455558704499238,0.02403954234870029,113,0.7310605669300063,0.7298874096010705,0.7168557476710945,0.7101119553210472,0.697669828265728,0.7171171015577893,0.01252866962015409
1,1636,1.5212669849395752,0.1596680042819744,0.14032368659973143,0.006443143130500062,False,entropy,,log2,3,2,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5301062619757597,0.575758539620883,0.5550197147065097,0.5080876491127124,0.5569568961761243,0.5451858123183979,0.02355258906298197,116,0.7309514289440663,0.7309112367724762,0.7168557476710945,0.7106131448210254,0.6987795783006385,0.7176222273018602,0.01232092154637366
1,1636,0.7938663005828858,0.06291365798649372,0.08406562805175781,0.011081052968546784,False,entropy,30,log2,3,2,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5401282264885005,0.5730536857689863,0.5607508931370166,0.5101230147755216,0.5448306492017556,0.5457772938743561,0.021317813894449335,111,0.7289070503517799,0.7226507275956011,0.7124697750643718,0.7118874457940719,0.7012224003563043,0.7154274798324257,0.009559689022610085
1,1636,0.6903061866760254,0.11728946911668604,0.08842120170593262,0.014388555304392524,False,entropy,,log2,3,2,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5395725640062324,0.5728968100589535,0.5607508931370166,0.5101230147755216,0.5448306492017556,0.5456347862358959,0.021308203667885432,112,0.7295566250369641,0.7241085264907069,0.7124697750643718,0.7126086100780337,0.7012224003563043,0.7159931874052761,0.009918382097039834
1,1636,0.7739937782287598,0.05344369895697009,0.073431396484375,0.013253456357120715,True,entropy,,log2,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5178719380711522,0.5724242686787587,0.5606512323126784,0.4933067573375051,0.548515172543572,0.5385538737887333,0.02901643806121745,124,0.9469743146669902,0.9451497464820825,0.9433742464377536,0.9362437708097523,0.9329094403365865,0.940930303746633,0.005414876945817085
1,1636,1.6335915088653565,0.3184370186680406,0.13756232261657714,0.01755410440910607,True,entropy,30,log2,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5268508034685541,0.5887357199245209,0.5758112783747481,0.49791021315754164,0.5546562609969161,0.5487928551844561,0.03295543674781705,105,0.9365985010324558,0.9370033124823026,0.9369083226863993,0.9340300124347458,0.926095126090852,0.934127054945351,0.00416263502604615
1,1636,0.7760160446166993,0.09254552558273613,0.07530121803283692,0.00742015853331542,False,gini,30,log2,1,2,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5173338641503993,0.5774321252749228,0.5857799812701776,0.5284869322995306,0.5624461470222144,0.554295810003449,0.026926766340549645,86,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,1636,0.6943078517913819,0.044342179491192124,0.10747299194335938,0.026820234024928905,False,gini,,log2,3,2,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5446498769626605,0.5838523043471935,0.5567566274345758,0.5117054695385241,0.573382948713314,0.5540694453992536,0.02510253280020242,90,0.7065365949834086,0.7062618751239819,0.693760725977134,0.7069172694288467,0.6975130009301186,0.7021978932886979,0.005490843296984651
1,1636,1.7462194919586183,0.14836658125264024,0.18772439956665038,0.0477232534566048,False,gini,,log2,1,2,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5209603228511788,0.5649167674139005,0.5779381907463927,0.5013825623212762,0.5783050109271571,0.5487005708519812,0.03163144514766112,106,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,1636,2.318158006668091,0.15780470797541796,0.12048401832580566,0.039024673295128515,False,gini,30,log2,1,2,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5219314147286718,0.5640624732596504,0.5770038975192817,0.5228481900428513,0.5590211335096542,0.5489734218120219,0.0224861799086107,104,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,1636,2.330390691757202,0.0804645920961328,0.1821831703186035,0.01843942635356952,False,gini,,sqrt,3,2,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5229117196231483,0.5676266640400124,0.5906276944235245,0.5210881453304134,0.5601796344799148,0.5524867715794027,0.026846541331296367,98,0.8748472936227205,0.867465097199322,0.8545824783179609,0.8655621410910106,0.8529748238062786,0.8630863668074585,0.008224129850728228
1,1636,1.6384924411773683,0.09560893890768829,0.14662961959838866,0.04287354387114373,True,entropy,,log2,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5179708381072899,0.5831605947825732,0.5668553230256501,0.5042142581992527,0.5470816533169949,0.5438565334863522,0.02941337847907923,120,0.9461014695197744,0.9398862427929355,0.9465649908229801,0.9359345296590698,0.9346506405739811,0.9406275746737481,0.004970199613994951
1,1636,0.8697011947631836,0.2103886186172576,0.09787282943725586,0.01746644372022834,False,gini,,sqrt,3,2,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5201015075329043,0.5522844569206301,0.5881436300489301,0.5216903060305216,0.5738460150670045,0.5512131831199981,0.02726458233439465,100,0.880436633923064,0.8653484107852124,0.8524672013842165,0.8642519678561991,0.8528950949487316,0.8630798617794847,0.01023851280755846
1,1636,0.8065482139587402,0.16903309710714773,0.08250856399536133,0.01463662200767966,False,gini,30,log2,3,2,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.544228225050183,0.5819078625781897,0.5571670004403912,0.509915188399693,0.5727325970340784,0.553190174700507,0.025201063436052322,94,0.7052689044817974,0.7065052925059222,0.6903170345419045,0.7067978723609056,0.6941775540438321,0.7006133315868723,0.006958032372143236
1,1636,1.7146718978881836,0.17432626657045494,0.1694032669067383,0.01063722243936271,True,gini,,log2,3,2,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5465253203726776,0.5815367607382059,0.5576274706938125,0.5005931821268009,0.5774093841234201,0.5527384236109835,0.029050411895775403,96,0.6880254595935539,0.6711050748609196,0.6606535470449468,0.6790298011059788,0.6585309839440125,0.6714689733098822,0.011097574430733972
1,1636,1.6603846549987793,0.11513820675308951,0.18696351051330568,0.05752284929001384,True,gini,30,log2,3,2,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5465253203726776,0.578753218776448,0.5576274706938125,0.5005931821268009,0.5796828718376739,0.5526364127614827,0.0289287140030333,97,0.6872957278032165,0.6710749207765933,0.6606535470449468,0.6790298011059788,0.6577737433624458,0.6711655480186363,0.011062368518740182
1,1636,1.7639433860778808,0.08961555685099394,0.20410990715026855,0.03096486385985455,False,gini,30,sqrt,3,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5164165943304718,0.5672820983790586,0.5852544152257783,0.528699517870901,0.5675727874655561,0.5530450826543531,0.02602130131273839,95,0.8370425530877187,0.8244839814329481,0.8253591958193596,0.8323526685735176,0.811712222729004,0.8261901243285095,0.008590263814781826
1,1636,2.16675009727478,0.16910579824555402,0.18643531799316407,0.03046500927257447,False,gini,,sqrt,3,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5158004248311454,0.5721514569086533,0.5886037599262869,0.5273216552811757,0.5673515483498627,0.5542457690594248,0.027841691903137126,88,0.838377363428797,0.824979625071608,0.8274442854029045,0.8316786300528385,0.810810079619689,0.8266579967151673,0.009133914525759346
1,1636,1.265302848815918,0.06259331385164905,0.09122943878173828,0.006186311864031856,False,gini,30,sqrt,3,2,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5189540510994821,0.5641711382537249,0.5837359586330072,0.5244410785230996,0.5796946758129046,0.5541993804644437,0.027384832534444424,89,0.8757080017399249,0.8647149643858186,0.850677755641094,0.8601006298315547,0.8505060166698964,0.8603414736536577,0.009438636260209915
1,1636,0.7955321788787841,0.11379711384288319,0.08135080337524414,0.00991637467809468,False,gini,30,log2,3,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5421767881293467,0.5910446768101462,0.5524572168729484,0.5178740162673519,0.5743204954871538,0.5555746387133894,0.025377503426421314,82,0.6860733728369723,0.6888402423000992,0.6647212146117399,0.688807747948979,0.6763004920709281,0.6809486139537437,0.009329956754087014
1,1636,0.6715856075286866,0.05733730548967058,0.09091262817382813,0.005069482155273107,False,gini,,log2,3,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5421767881293467,0.5861751129713779,0.5507440503363954,0.5162466070220901,0.5718189867494856,0.5534323090417391,0.024194425171405083,93,0.6879570153900079,0.686757612991573,0.6656566635853006,0.6872779633774028,0.676489028484958,0.6808276567658484,0.008678494340125117
1,1636,1.48117356300354,0.059823916429533566,0.17139625549316406,0.007235057695106221,False,gini,30,sqrt,3,2,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5224724712668797,0.5695168759661332,0.5848802466593377,0.5235754303581182,0.5719054322018374,0.5544700912904612,0.026204969576891723,84,0.873842361806221,0.867818257223636,0.8536566872347288,0.8624374150378809,0.8521066052993983,0.8619722653203731,0.008267663064300101
1,1636,0.9609936237335205,0.1212293596942311,0.09657092094421386,0.015618764559918896,False,gini,,sqrt,3,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5268835550907234,0.5691669104014091,0.587789322795495,0.5211647011187507,0.5663549316367128,0.5542718842086182,0.025835969785842,87,0.8413026858240246,0.8303643353477382,0.8231584506820521,0.8333412168718936,0.8108154204138682,0.8277964218279154,0.010291970505509052
1,1636,1.9284578800201415,0.16859094923947326,0.20460858345031738,0.03357763277979421,True,gini,30,sqrt,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5225024713926207,0.5741070457367966,0.5972796737218051,0.5194528173931138,0.5607781147537912,0.5548240245996255,0.030018572041605775,83,0.9285061953751489,0.926084859982499,0.9266291209923108,0.9258333293276565,0.9160458139022154,0.9246198639159662,0.0043880230543628445
1,1636,2.4299658298492433,0.19794973572817456,0.20171241760253905,0.07609982843302694,False,gini,30,sqrt,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5264229195220625,0.577179667012665,0.6028351722202756,0.5301932685933812,0.5763185549104974,0.5625899164517764,0.029592605179692897,65,0.9692498954513427,0.9631972289139442,0.9620644826356799,0.9661930258649913,0.9598774655463603,0.9641164196824636,0.0032768569144185273
1,1636,2.5273320198059084,0.14565592610709788,0.22121357917785645,0.08029124359142663,True,gini,,sqrt,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5229018085813067,0.5713196817455486,0.5976582584352507,0.5158753568992465,0.5725953174329648,0.5560700846188634,0.0314673176652418,81,0.9338889044966282,0.9299115550169327,0.9312293443728208,0.9304261948289378,0.9197927518774334,0.9290497501185506,0.004826952876666421
1,1636,1.6752448558807373,0.2008053598816957,0.10168871879577637,0.03717684344551296,False,gini,30,sqrt,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5307029632500021,0.5743218012902988,0.595559988147532,0.5232562118925768,0.5749394934036276,0.5597560915968074,0.02793184592065714,75,0.9693849260389922,0.9633067378471998,0.9629126512653645,0.9648229971381395,0.9612903924037293,0.964343540938685,0.002760056661049747
1,1636,1.2240524768829346,0.098197513722362,0.08998599052429199,0.011695854726056403,False,gini,30,sqrt,3,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5269216395864441,0.5702487383835362,0.5839325156970524,0.5193110979894692,0.5591613915280452,0.5519150766369094,0.02490558152603349,99,0.8400154109418131,0.8279610377063726,0.8242531956476147,0.8302444632282505,0.8116944474703088,0.8268337109988719,0.009192580370350268
1,1636,0.7684495449066162,0.09850688379923297,0.09017281532287598,0.013662072027429186,False,entropy,,log2,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5168968596105646,0.6005507503843539,0.5714507593202022,0.5215317468627783,0.5584606550152399,0.5537781542386278,0.03137509590804369,92,0.975073985349341,0.9704627929586113,0.970114419842636,0.9617305688684601,0.9667681909496663,0.968829991593743,0.004426196542671716
1,1636,2.071241521835327,0.09404935234981364,0.20419650077819823,0.05075814259738685,False,gini,,sqrt,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5406900194727638,0.5726447223261132,0.598972035999858,0.531667428584339,0.5886714514807415,0.5665291315727631,0.026318141568905502,55,0.9708199281312858,0.9654150034179744,0.9649766620224931,0.9700361427323929,0.9635966034728184,0.966968867955393,0.002898081650200022
1,1636,1.2670834064483643,0.12291909602755823,0.11710262298583984,0.04223489634596857,False,gini,,sqrt,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5304399801043537,0.57429953494911,0.59247669583825,0.5282448785230774,0.5897676487361814,0.5630457476301945,0.02821745915819723,64,0.9719145893192749,0.9669511433436712,0.9652066455405357,0.9700321677414109,0.9658687561816345,0.9679946604253054,0.002565100479419003
1,1636,1.0974222660064696,0.18251078987547312,0.09520292282104492,0.016119043774249848,False,entropy,30,log2,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.518471952740229,0.5827220342353682,0.5715153925288357,0.5177309027242204,0.5547955839623445,0.5490471732381995,0.026785870433974877,103,0.9675131609662455,0.9644227452842424,0.9629471860730965,0.9569307839577292,0.9576989510817968,0.9619025654726221,0.004032624595805698
1,1636,1.5105504989624023,0.11428925092628808,0.1425349235534668,0.029610457462287437,False,entropy,30,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5374597039865798,0.5959529707641628,0.5678730920219301,0.5230714666663323,0.5653294864169798,0.557937343971197,0.025430351469478033,79,0.9699918858997378,0.9644472496227867,0.9630223867853756,0.9569166867995077,0.9600354454485329,0.962882730911188,0.00439790914098331
1,1636,1.4151380062103271,0.1630197121278985,0.1537879467010498,0.03930003687075033,False,gini,,log2,3,2,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5451959926370257,0.5880390033352204,0.5719248228517603,0.5180485281878549,0.5723227082413129,0.5591062110506348,0.024719735331338227,77,0.7180964884407404,0.716849509824371,0.6860977596541018,0.7102344041570365,0.6896739309038297,0.7041904185960158,0.013625225526367017
1,1636,1.1199013710021972,0.05789354856294767,0.07461824417114257,0.004707257254787184,True,gini,30,sqrt,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5209820033677778,0.5688597938202494,0.5909336538084057,0.5073271868885234,0.5646401090003215,0.5505485493770556,0.03132761466785924,101,0.927708759934157,0.9277486509696105,0.9225494046625005,0.9273988877232768,0.9137458965164381,0.9238303199611966,0.005412330932297867
1,1636,0.8772168159484863,0.07928957521736234,0.07715363502502441,0.01221737896481791,True,gini,,sqrt,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5249985113462727,0.5712101908136284,0.6023832284338511,0.5259114310905816,0.5561105763869336,0.5561227876142535,0.029151689163559886,80,0.9320386675826825,0.9313862950173692,0.9281262171116992,0.9327273178663942,0.9175693120601913,0.9283695619276673,0.005625969526455863
1,1636,1.4149779796600341,0.08586304984072989,0.13751611709594727,0.014919575762927717,True,gini,,log2,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5475351621470612,0.6025561560364421,0.5812212279034729,0.5217743394730651,0.5739168242729785,0.5654007419666038,0.028020628703315873,57,0.9390856592814927,0.9421107168449215,0.9488046797338718,0.9349209086419455,0.93374801702243,0.9397339963049323,0.005428520979260356
